STT,Mã danh mục,Danh mục,ID Danh mục,URL Danh mục,Mã sản phẩm,Sản phẩm,ID Sản phẩm,URL Sản phẩm,Số lượng file,Danh sách file (Tên),Files metadata (JSON)
792,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0792,Wild rice stem extract - Chiết xuất Củ Niễng - China,1dhJZp1afgkxRJycTgjBKHGUeZh7Qh7ee,https://drive.google.com/drive/folders/1dhJZp1afgkxRJycTgjBKHGUeZh7Qh7ee,3,"Wild rice stem extract COA.pdf, PROFILE Wild rice stem extract - Chiết xuất Củ Niễng (China) (TPCN).pdf, Mô tả","[
  {
    ""id"": ""1OYVlOBruHU2b5CNjoFaj6NFHqk5mlBSK"",
    ""name"": ""Wild rice stem extract COA.pdf"",
    ""url"": ""https://drive.google.com/file/d/1OYVlOBruHU2b5CNjoFaj6NFHqk5mlBSK/view"",
    ""type"": ""application/pdf"",
    ""size"": ""206250"",
    ""size_formatted"": ""201.4 KB"",
    ""modified"": ""2024-06-17T12:00:14.000Z""
  },
  {
    ""id"": ""1gFHKZZ5kwAVhxoNTKOlQZfnjdCAFcVl-"",
    ""name"": ""PROFILE Wild rice stem extract - Chiết xuất Củ Niễng (China) (TPCN).pdf"",
    ""url"": ""https://drive.google.com/file/d/1gFHKZZ5kwAVhxoNTKOlQZfnjdCAFcVl-/view"",
    ""type"": ""application/pdf"",
    ""size"": ""207949"",
    ""size_formatted"": ""203.1 KB"",
    ""modified"": ""2024-06-17T12:00:13.000Z""
  },
  {
    ""id"": ""1bY-W2sr13-e1QtvRI1-ZAwaW_-4tiZuOm8PKWO8fNRw"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1bY-W2sr13-e1QtvRI1-ZAwaW_-4tiZuOm8PKWO8fNRw/view"",
    ""type"": ""google-document"",
    ""size"": ""3208"",
    ""size_formatted"": ""3.1 KB"",
    ""modified"": ""2024-06-17T12:00:08.790Z""
  }
]"
793,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0793,Saxifraga ligulata Extract 10:1 - Cây tai hùm - Ấn Độ,1cF7e5ebgIjBwNGv9TIQyjrqJoO-obyma,https://drive.google.com/drive/folders/1cF7e5ebgIjBwNGv9TIQyjrqJoO-obyma,2,"Mô tả, Saxifraga ligulata (1).pdf","[
  {
    ""id"": ""1Djdlnm5kcyDCAGeKmUpBrU8wBn1PtJ31V0d_zsabOIY"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1Djdlnm5kcyDCAGeKmUpBrU8wBn1PtJ31V0d_zsabOIY/view"",
    ""type"": ""google-document"",
    ""size"": ""1129"",
    ""size_formatted"": ""1.1 KB"",
    ""modified"": ""2024-06-17T11:59:15.573Z""
  },
  {
    ""id"": ""1yR_W-GFSKGushXJyanlWTPW7ttkHw4x0"",
    ""name"": ""Saxifraga ligulata (1).pdf"",
    ""url"": ""https://drive.google.com/file/d/1yR_W-GFSKGushXJyanlWTPW7ttkHw4x0/view"",
    ""type"": ""application/pdf"",
    ""size"": ""1019012"",
    ""size_formatted"": ""995.1 KB"",
    ""modified"": ""2024-06-17T11:58:55.000Z""
  }
]"
794,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0794,Lá buchu _ TQ,1HxH3MmU1tatH_Z31V2nCWRZJoRH9oNUh,https://drive.google.com/drive/folders/1HxH3MmU1tatH_Z31V2nCWRZJoRH9oNUh,2,"Mô tả, Cao lá Buchu.pdf","[
  {
    ""id"": ""1mL9pxL_bpW5CWlB5nDRICr9Ffuuk3N7fs92ZCiaCXzo"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1mL9pxL_bpW5CWlB5nDRICr9Ffuuk3N7fs92ZCiaCXzo/view"",
    ""type"": ""google-document"",
    ""size"": ""1148"",
    ""size_formatted"": ""1.1 KB"",
    ""modified"": ""2024-06-17T11:58:10.053Z""
  },
  {
    ""id"": ""1tZBJB0irOYRdWNXIX68pFwnd_SNxQlDH"",
    ""name"": ""Cao lá Buchu.pdf"",
    ""url"": ""https://drive.google.com/file/d/1tZBJB0irOYRdWNXIX68pFwnd_SNxQlDH/view"",
    ""type"": ""application/pdf"",
    ""size"": ""214059"",
    ""size_formatted"": ""209.0 KB"",
    ""modified"": ""2024-06-17T11:57:52.000Z""
  }
]"
795,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0795,Pumpkin extract - Chiết xuất hạt bí 10:1 - Ba Lan,1KpAFJx_92AjORPgpgggw5Vow6dkpalNn,https://drive.google.com/drive/folders/1KpAFJx_92AjORPgpgggw5Vow6dkpalNn,2,"Mô tả, Pumpkin Extract NP.pdf","[
  {
    ""id"": ""1hSyUurmzTFgS3rrjXkxt75QtjMc_IUg1ruR98motgsA"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1hSyUurmzTFgS3rrjXkxt75QtjMc_IUg1ruR98motgsA/view"",
    ""type"": ""google-document"",
    ""size"": ""4461"",
    ""size_formatted"": ""4.4 KB"",
    ""modified"": ""2024-06-17T11:56:50.851Z""
  },
  {
    ""id"": ""1Qk3oWQKkui8AbqbwxswXPKdb5eqGJXHd"",
    ""name"": ""Pumpkin Extract NP.pdf"",
    ""url"": ""https://drive.google.com/file/d/1Qk3oWQKkui8AbqbwxswXPKdb5eqGJXHd/view"",
    ""type"": ""application/pdf"",
    ""size"": ""219554"",
    ""size_formatted"": ""214.4 KB"",
    ""modified"": ""2024-06-17T11:56:29.000Z""
  }
]"
796,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0796,Pumpkin seed dry extract 4:1 - Chiết xuất hạt bí 4:1 - Ba Lan,1Cg2gdlshpeywmSdh83tEbLXi6-JtMSfM,https://drive.google.com/drive/folders/1Cg2gdlshpeywmSdh83tEbLXi6-JtMSfM,3,"Pumpkin seed dry extract 4_1 15.pdf, CoA E085102 231001Z Suchy ekstrakt z pestki dyni 4_1 ang pl_231001Z 2.pdf, Mô tả","[
  {
    ""id"": ""1rkQuDRkEYromMX9_Ba1CrStDqdBtlQJV"",
    ""name"": ""Pumpkin seed dry extract 4_1 15.pdf"",
    ""url"": ""https://drive.google.com/file/d/1rkQuDRkEYromMX9_Ba1CrStDqdBtlQJV/view"",
    ""type"": ""application/pdf"",
    ""size"": ""96784"",
    ""size_formatted"": ""94.5 KB"",
    ""modified"": ""2024-06-17T11:54:20.000Z""
  },
  {
    ""id"": ""1rdi3aDqOeJsKWlGz5S0rYEtaLmhQTePD"",
    ""name"": ""CoA E085102 231001Z Suchy ekstrakt z pestki dyni 4_1 ang pl_231001Z 2.pdf"",
    ""url"": ""https://drive.google.com/file/d/1rdi3aDqOeJsKWlGz5S0rYEtaLmhQTePD/view"",
    ""type"": ""application/pdf"",
    ""size"": ""260226"",
    ""size_formatted"": ""254.1 KB"",
    ""modified"": ""2024-06-17T11:54:18.000Z""
  },
  {
    ""id"": ""1qtuj8JjQN5xaF26mhxU9E25GhiNPxnoQiqbbZs7rSpQ"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1qtuj8JjQN5xaF26mhxU9E25GhiNPxnoQiqbbZs7rSpQ/view"",
    ""type"": ""google-document"",
    ""size"": ""4136"",
    ""size_formatted"": ""4.0 KB"",
    ""modified"": ""2024-06-17T11:51:58.695Z""
  }
]"
797,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0797,Anthocran® - Chiết xuất cranberry - Ý,1Jkp1c0R2Rk-CU6PSGlG9WQh4AO5metQM,https://drive.google.com/drive/folders/1Jkp1c0R2Rk-CU6PSGlG9WQh4AO5metQM,5,"Mô tả, 9100142 TDS v 02 (2).pdf, 9100141 TDS v 02 (2).pdf, anthocran_ss_int.pdf, Anthocran® Phytosome® - Prevention of Recurring Urinary Tract Infections....pdf","[
  {
    ""id"": ""1rcYsL4l5pD2eBGq4lJUKsvQGVXZMNIepdFATY3cEgqE"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1rcYsL4l5pD2eBGq4lJUKsvQGVXZMNIepdFATY3cEgqE/view"",
    ""type"": ""google-document"",
    ""size"": ""2888"",
    ""size_formatted"": ""2.8 KB"",
    ""modified"": ""2024-06-17T11:49:23.260Z""
  },
  {
    ""id"": ""1J0JnqxM2dzN0yBVvKJSYTMbqcl4cTF__"",
    ""name"": ""9100142 TDS v 02 (2).pdf"",
    ""url"": ""https://drive.google.com/file/d/1J0JnqxM2dzN0yBVvKJSYTMbqcl4cTF__/view"",
    ""type"": ""application/pdf"",
    ""size"": ""556723"",
    ""size_formatted"": ""543.7 KB"",
    ""modified"": ""2024-06-17T11:48:36.000Z""
  },
  {
    ""id"": ""1opBEw6Nxv9B3Kkj58bM3wnkDTEofYTo6"",
    ""name"": ""9100141 TDS v 02 (2).pdf"",
    ""url"": ""https://drive.google.com/file/d/1opBEw6Nxv9B3Kkj58bM3wnkDTEofYTo6/view"",
    ""type"": ""application/pdf"",
    ""size"": ""273824"",
    ""size_formatted"": ""267.4 KB"",
    ""modified"": ""2024-06-17T11:48:32.000Z""
  },
  {
    ""id"": ""1UlNsUSdEjc53ZtFtXfDF-HDk6XIpwBJg"",
    ""name"": ""anthocran_ss_int.pdf"",
    ""url"": ""https://drive.google.com/file/d/1UlNsUSdEjc53ZtFtXfDF-HDk6XIpwBJg/view"",
    ""type"": ""application/pdf"",
    ""size"": ""163375"",
    ""size_formatted"": ""159.5 KB"",
    ""modified"": ""2024-06-17T11:48:31.000Z""
  },
  {
    ""id"": ""1W73If6xiA-1EoOeAO0qnVL5uXX5zqqJW"",
    ""name"": ""Anthocran® Phytosome® - Prevention of Recurring Urinary Tract Infections....pdf"",
    ""url"": ""https://drive.google.com/file/d/1W73If6xiA-1EoOeAO0qnVL5uXX5zqqJW/view"",
    ""type"": ""application/pdf"",
    ""size"": ""238128"",
    ""size_formatted"": ""232.5 KB"",
    ""modified"": ""2024-06-17T11:48:28.000Z""
  }
]"
798,DM032,Thận -Tiết niệu,1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,https://drive.google.com/drive/folders/1VrZuOKzxUASZb4c4jhP1Jm3jYPiY7I4T,SP0798,Barosma betulina (Cây Buchu) - Nam phi,1ZpqW8XUOF6upYSWmxoRYqbzu4KlTqrrV,https://drive.google.com/drive/folders/1ZpqW8XUOF6upYSWmxoRYqbzu4KlTqrrV,3,"Mô tả, BUCHU_product_profile.pdf, Buchu_1-18_PE_-_Spec.pdf","[
  {
    ""id"": ""1A0SIuKb2NIaVLR-J2cgHvYIu-9LZMXHgohREf63Zfyc"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1A0SIuKb2NIaVLR-J2cgHvYIu-9LZMXHgohREf63Zfyc/view"",
    ""type"": ""google-document"",
    ""size"": ""4893"",
    ""size_formatted"": ""4.8 KB"",
    ""modified"": ""2024-06-17T11:47:47.499Z""
  },
  {
    ""id"": ""1zfb9z53Dv1q6aG5tgryPaR8VSalK8XoU"",
    ""name"": ""BUCHU_product_profile.pdf"",
    ""url"": ""https://drive.google.com/file/d/1zfb9z53Dv1q6aG5tgryPaR8VSalK8XoU/view"",
    ""type"": ""application/pdf"",
    ""size"": ""409802"",
    ""size_formatted"": ""400.2 KB"",
    ""modified"": ""2024-06-17T11:47:02.000Z""
  },
  {
    ""id"": ""1gVTJTx0rGwQ-mI-LYE32JtgVMqvWl-wQ"",
    ""name"": ""Buchu_1-18_PE_-_Spec.pdf"",
    ""url"": ""https://drive.google.com/file/d/1gVTJTx0rGwQ-mI-LYE32JtgVMqvWl-wQ/view"",
    ""type"": ""application/pdf"",
    ""size"": ""261922"",
    ""size_formatted"": ""255.8 KB"",
    ""modified"": ""2024-06-17T11:47:02.000Z""
  }
]"
799,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0799,Salvia Miltiorrhiza Extract Salvianolic Acid B 40% HPLC - Chiết xuất đan sâm - Trung Quốc (TM),1KrRao0D2tPfJYPhr68h2xKmjEGPH4GON,https://drive.google.com/drive/folders/1KrRao0D2tPfJYPhr68h2xKmjEGPH4GON,2,"Mô tả, COA Đan sâm 40%Salvianolic acid B.pdf","[
  {
    ""id"": ""1s1fjorqaXEa5eUjn4bCUhwTUiuM85UUOaZ6n89GI5-s"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1s1fjorqaXEa5eUjn4bCUhwTUiuM85UUOaZ6n89GI5-s/view"",
    ""type"": ""google-document"",
    ""size"": ""1186"",
    ""size_formatted"": ""1.2 KB"",
    ""modified"": ""2024-06-17T11:45:28.336Z""
  },
  {
    ""id"": ""17bXveGS4C0pwxgRO-GfMO4DfxsEEzvvZ"",
    ""name"": ""COA Đan sâm 40%Salvianolic acid B.pdf"",
    ""url"": ""https://drive.google.com/file/d/17bXveGS4C0pwxgRO-GfMO4DfxsEEzvvZ/view"",
    ""type"": ""application/pdf"",
    ""size"": ""138417"",
    ""size_formatted"": ""135.2 KB"",
    ""modified"": ""2024-06-17T11:45:03.000Z""
  }
]"
800,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0800,Salvia Miltiorrhiza Extract - Đan sâm - TQ (TM),1zoIBK4HglcN_eEj-b6FiqtCTJ3Cv_PkE,https://drive.google.com/drive/folders/1zoIBK4HglcN_eEj-b6FiqtCTJ3Cv_PkE,2,"Mô tả, COA Salvia Miltiorrhiza Extract - Đan sâm - TQ.pdf","[
  {
    ""id"": ""12ldTr5k9l5pnX7ctD_8t_yHHOrNk5bADPvO2GuR3kHg"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/12ldTr5k9l5pnX7ctD_8t_yHHOrNk5bADPvO2GuR3kHg/view"",
    ""type"": ""google-document"",
    ""size"": ""1111"",
    ""size_formatted"": ""1.1 KB"",
    ""modified"": ""2024-06-17T11:43:39.870Z""
  },
  {
    ""id"": ""1zxnDY4XD0GxFToq44DmTorsd2e2CVC_r"",
    ""name"": ""COA Salvia Miltiorrhiza Extract - Đan sâm - TQ.pdf"",
    ""url"": ""https://drive.google.com/file/d/1zxnDY4XD0GxFToq44DmTorsd2e2CVC_r/view"",
    ""type"": ""application/pdf"",
    ""size"": ""456608"",
    ""size_formatted"": ""445.9 KB"",
    ""modified"": ""2024-06-17T11:43:16.000Z""
  }
]"
801,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0801,Coenzyme Q10 - TQ - TM,1hZt0BZ_2EQys_gIZJ5nE3pvzGIJU37dS,https://drive.google.com/drive/folders/1hZt0BZ_2EQys_gIZJ5nE3pvzGIJU37dS,5,"Mô tả, COA - COENZYME Q10.pdf, MOA - Coenzyme Q10.pdf, specification - Coenzyme Q10.pdf, 1-英文-SDS-Coenzyme Q10.pdf","[
  {
    ""id"": ""1jjgezQVhPK2MeZaLB1gCEaFpEhSOR9ygNBquYx637Fo"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1jjgezQVhPK2MeZaLB1gCEaFpEhSOR9ygNBquYx637Fo/view"",
    ""type"": ""google-document"",
    ""size"": ""4141"",
    ""size_formatted"": ""4.0 KB"",
    ""modified"": ""2024-06-17T11:42:16.459Z""
  },
  {
    ""id"": ""1rHILXRYs1prZer6NgG85ow859E2FCVDN"",
    ""name"": ""COA - COENZYME Q10.pdf"",
    ""url"": ""https://drive.google.com/file/d/1rHILXRYs1prZer6NgG85ow859E2FCVDN/view"",
    ""type"": ""application/pdf"",
    ""size"": ""624971"",
    ""size_formatted"": ""610.3 KB"",
    ""modified"": ""2024-06-17T11:42:04.000Z""
  },
  {
    ""id"": ""1hYrmnOtTPRnQfUjuzc3SkJ6kpg_6VsOM"",
    ""name"": ""MOA - Coenzyme Q10.pdf"",
    ""url"": ""https://drive.google.com/file/d/1hYrmnOtTPRnQfUjuzc3SkJ6kpg_6VsOM/view"",
    ""type"": ""application/pdf"",
    ""size"": ""139707"",
    ""size_formatted"": ""136.4 KB"",
    ""modified"": ""2024-06-17T11:42:00.000Z""
  },
  {
    ""id"": ""1SRP1qnG_KAmk6iqKGDcV_HI2Tw7d7VAk"",
    ""name"": ""specification - Coenzyme Q10.pdf"",
    ""url"": ""https://drive.google.com/file/d/1SRP1qnG_KAmk6iqKGDcV_HI2Tw7d7VAk/view"",
    ""type"": ""application/pdf"",
    ""size"": ""415021"",
    ""size_formatted"": ""405.3 KB"",
    ""modified"": ""2024-06-17T11:41:59.000Z""
  },
  {
    ""id"": ""1_HSAe7pOW25OFLnqsSzSr7NkuQ_Yqh6f"",
    ""name"": ""1-英文-SDS-Coenzyme Q10.pdf"",
    ""url"": ""https://drive.google.com/file/d/1_HSAe7pOW25OFLnqsSzSr7NkuQ_Yqh6f/view"",
    ""type"": ""application/pdf"",
    ""size"": ""198152"",
    ""size_formatted"": ""193.5 KB"",
    ""modified"": ""2024-06-17T11:41:57.000Z""
  }
]"
802,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0802,Coenzyme Q10 99% - TQ (TM),19mgNHx_QQPP0KxZd1BTqgDAtbRKkgsT8,https://drive.google.com/drive/folders/19mgNHx_QQPP0KxZd1BTqgDAtbRKkgsT8,2,"Mô tả, COA Q10-020.pdf","[
  {
    ""id"": ""199ZEB_3EZLrakH1eY38-2Fy2R5oUN1kaqP0OIRR6KhQ"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/199ZEB_3EZLrakH1eY38-2Fy2R5oUN1kaqP0OIRR6KhQ/view"",
    ""type"": ""google-document"",
    ""size"": ""1883"",
    ""size_formatted"": ""1.8 KB"",
    ""modified"": ""2024-06-17T11:41:05.915Z""
  },
  {
    ""id"": ""1tSsJT0qGh6skSGN1Xux_YdICOMuMvFrF"",
    ""name"": ""COA Q10-020.pdf"",
    ""url"": ""https://drive.google.com/file/d/1tSsJT0qGh6skSGN1Xux_YdICOMuMvFrF/view"",
    ""type"": ""application/pdf"",
    ""size"": ""329581"",
    ""size_formatted"": ""321.9 KB"",
    ""modified"": ""2024-06-17T11:40:29.000Z""
  }
]"
803,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0803,Quercetin- TQ - TM,1oYoL00KfRzwCRfXuWvUZZnEV7wJ2M7ja,https://drive.google.com/drive/folders/1oYoL00KfRzwCRfXuWvUZZnEV7wJ2M7ja,2,"Mô tả, image.png","[
  {
    ""id"": ""1BR9ddjUBK2aYW_J8-BgVSzzmlotuXsTfImgw7mQtKW8"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1BR9ddjUBK2aYW_J8-BgVSzzmlotuXsTfImgw7mQtKW8/view"",
    ""type"": ""google-document"",
    ""size"": ""3068"",
    ""size_formatted"": ""3.0 KB"",
    ""modified"": ""2024-06-17T11:39:36.925Z""
  },
  {
    ""id"": ""1_OF4PUBHmQP1LDmoxGySe2JFYa2qWQKR"",
    ""name"": ""image.png"",
    ""url"": ""https://drive.google.com/file/d/1_OF4PUBHmQP1LDmoxGySe2JFYa2qWQKR/view"",
    ""type"": ""image/png"",
    ""size"": ""434565"",
    ""size_formatted"": ""424.4 KB"",
    ""modified"": ""2024-06-17T11:39:00.000Z""
  }
]"
804,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0804,Policosanol 95% - TQ (TM),1Bevk8aI1p6iBPtGq9xuOflGHAvdNKDtm,https://drive.google.com/drive/folders/1Bevk8aI1p6iBPtGq9xuOflGHAvdNKDtm,2,"Mô tả, COA Policosanol 95% - TQ.pdf","[
  {
    ""id"": ""1gwXJYZIh46bVgex9k8RyYex6vLmerHnszNaTVwe6q5Y"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1gwXJYZIh46bVgex9k8RyYex6vLmerHnszNaTVwe6q5Y/view"",
    ""type"": ""google-document"",
    ""size"": ""1150"",
    ""size_formatted"": ""1.1 KB"",
    ""modified"": ""2024-06-17T11:38:12.654Z""
  },
  {
    ""id"": ""1ooJu50jIDLTgt70DNgmzjiHEkpjKK5BM"",
    ""name"": ""COA Policosanol 95% - TQ.pdf"",
    ""url"": ""https://drive.google.com/file/d/1ooJu50jIDLTgt70DNgmzjiHEkpjKK5BM/view"",
    ""type"": ""application/pdf"",
    ""size"": ""245384"",
    ""size_formatted"": ""239.6 KB"",
    ""modified"": ""2024-06-17T11:38:00.000Z""
  }
]"
805,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0805,Sophora Japonica Extract (95% Quercetin Dihydrate) -TQ (TM),1Y6A_yweDodFB9-jJDCL77ifIsv2NemaE,https://drive.google.com/drive/folders/1Y6A_yweDodFB9-jJDCL77ifIsv2NemaE,3,"Mô tả, COA Sophora Japonica Extract (95% Quercetin Dihydrate), COA Quercetin lot SO202402230006.pdf","[
  {
    ""id"": ""1Dn3llZqeG7fSKigEyxGTd2PiLRzkWmltaXSy5NiDqV8"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1Dn3llZqeG7fSKigEyxGTd2PiLRzkWmltaXSy5NiDqV8/view"",
    ""type"": ""google-document"",
    ""size"": ""5058"",
    ""size_formatted"": ""4.9 KB"",
    ""modified"": ""2024-06-17T11:36:44.575Z""
  },
  {
    ""id"": ""1PGiBzEvF49OWYDbIyiw0DFQIM6luYZeY"",
    ""name"": ""COA Sophora Japonica Extract (95% Quercetin Dihydrate)"",
    ""url"": ""https://drive.google.com/file/d/1PGiBzEvF49OWYDbIyiw0DFQIM6luYZeY/view"",
    ""type"": ""application/pdf"",
    ""size"": ""414306"",
    ""size_formatted"": ""404.6 KB"",
    ""modified"": ""2024-06-17T11:36:10.000Z""
  },
  {
    ""id"": ""1QqNdL9z8AnqtZfrnD1pZQXWJhPU4fnjO"",
    ""name"": ""COA Quercetin lot SO202402230006.pdf"",
    ""url"": ""https://drive.google.com/file/d/1QqNdL9z8AnqtZfrnD1pZQXWJhPU4fnjO/view"",
    ""type"": ""application/pdf"",
    ""size"": ""589810"",
    ""size_formatted"": ""576.0 KB"",
    ""modified"": ""2024-06-17T11:36:09.000Z""
  }
]"
806,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0806,Hawthorn Extract - Chiết xuất táo gai - Nhật Bản,162Q1MReyJxWPqtGpXl5Iw7BrAB15efPT,https://drive.google.com/drive/folders/162Q1MReyJxWPqtGpXl5Iw7BrAB15efPT,3,"Mô tả, SPEC_Hawthorn Extract Powder MF_ENG.pdf, Hawthorn Extract Powder MF_Leaflet_ENG.pdf","[
  {
    ""id"": ""13_DQpzTRqo-G6Yae-hMGoJF2tlQRksilRc6TkaOkMYc"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/13_DQpzTRqo-G6Yae-hMGoJF2tlQRksilRc6TkaOkMYc/view"",
    ""type"": ""google-document"",
    ""size"": ""2306"",
    ""size_formatted"": ""2.3 KB"",
    ""modified"": ""2024-06-17T11:35:13.440Z""
  },
  {
    ""id"": ""188bIdSwp1Is_euUJm7W3tGgnZW_MiXtn"",
    ""name"": ""SPEC_Hawthorn Extract Powder MF_ENG.pdf"",
    ""url"": ""https://drive.google.com/file/d/188bIdSwp1Is_euUJm7W3tGgnZW_MiXtn/view"",
    ""type"": ""application/pdf"",
    ""size"": ""119581"",
    ""size_formatted"": ""116.8 KB"",
    ""modified"": ""2024-06-17T11:34:44.000Z""
  },
  {
    ""id"": ""1Zm14Rrg_EJZiVt1_XIAWuj0dSNM4GLvY"",
    ""name"": ""Hawthorn Extract Powder MF_Leaflet_ENG.pdf"",
    ""url"": ""https://drive.google.com/file/d/1Zm14Rrg_EJZiVt1_XIAWuj0dSNM4GLvY/view"",
    ""type"": ""application/pdf"",
    ""size"": ""645898"",
    ""size_formatted"": ""630.8 KB"",
    ""modified"": ""2024-06-17T11:34:43.000Z""
  }
]"
807,DM033,Tim mạch,1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,https://drive.google.com/drive/folders/1U2b9W1C4K9o9n-UXt0Z2qttkU81AQ4n4,SP0807,Taxus wallichiana oil - Tinh Dầu thông đỏ - TQ (TM),1tXaPSGcgBOR3tSF9lSLNJ8_idMK_jc3q,https://drive.google.com/drive/folders/1tXaPSGcgBOR3tSF9lSLNJ8_idMK_jc3q,2,"Mô tả, Tinh dầu thông đỏ.pdf","[
  {
    ""id"": ""1ofQ2bqCrfhFYhxx_lh3jV7SKJGV8_aOV_4sBYxYrbC8"",
    ""name"": ""Mô tả"",
    ""url"": ""https://drive.google.com/file/d/1ofQ2bqCrfhFYhxx_lh3jV7SKJGV8_aOV_4sBYxYrbC8/view"",
    ""type"": ""google-document"",
    ""size"": ""1283"",
    ""size_formatted"": ""1.3 KB"",
    ""modified"": ""2024-06-17T11:34:10.487Z""
  },
  {
    ""id"": ""1xBd1R8qKcQtj4Y-vbbdmsfwxIyOWc9D2"",
    ""name"": ""Tinh dầu thông đỏ.pdf"",
    ""url"": ""https://drive.google.com/file/d/1xBd1R8qKcQtj4Y-vbbdmsfwxIyOWc9D2/view"",
    ""type"": ""application/pdf"",
    ""size"": ""173203"",
    ""size_formatted"": ""169.1 KB"",
    ""modified"": ""2024-06-17T11:33:42.000Z""
  }
]"
